285.12,466.08,275.63,50.85,7.6842,555,59.262,995.27,63.743,50.627,909.01,56.685,555.61,563.78,559.75,63.629,470.19,230.95,47.426,14.077,65.231,10.796,61.12,55.938,51.293,252.83,248.62,54.883,227.91,257.58,1114.7,551.5,56.173,551.33,278.71,509.02,61.697,908.39,56.005,9.6573,9.9465,273.2,508.45,6.1053,1004.6,9.3766,52.014,59.498,9.2585,54.209,276.47,63.201,63.153,458.85,233.43,227.95,48.531,269.56,61.983,53.218
283.62,466.2,270.16,52.37,7.3507,553.57,58.846,994.17,67.535,50.677,908.47,58.442,556.58,559.8,559.16,61.177,468.78,233.15,47.573,16.511,69.995,10.295,56.027,56.681,51.691,253.79,248.48,54.886,227.27,258.31,1111.1,551.43,55.89,550.95,278.89,507.37,60.231,906.96,55.615,8.6691,11.181,273.67,504.65,6.0847,1002.4,7.7885,50.726,57.683,8.5421,51.709,276.09,61.814,64.788,459.13,231.06,228.57,48.418,266.44,60.767,53.321
284.77,466.12,276.62,51.635,7.2497,555.22,61.671,993.98,67.272,50.306,907.65,57.447,554.78,562.8,561.87,59.921,471.3,232.36,47.49,15.539,70.302,10.7,57.806,55.619,51.802,253.81,248.26,54.2,228.05,260.61,1112.9,551.24,56.082,551.32,279.25,509.04,55.447,906.27,55.881,10.614,11.438,274.05,504.68,5.6349,1003.7,9.7048,52.421,60.153,8.677,55.067,276.72,63.548,61.551,459.04,233.79,228.42,47.863,266.13,60.322,53.031
283.23,466.12,275.22,51.511,7.4408,557.03,60.859,995.31,70.509,50.645,907.66,58.909,554.54,561.39,562.06,60.823,469.86,232.59,47.463,13.929,69.981,11.709,58.638,55.763,52.647,254.32,248.22,53.737,227.89,260.33,1111.1,551.36,56.047,551,278.97,505.31,59.236,908.05,55.145,9.1669,11.559,272.83,506.3,5.5564,1003.3,9.2155,51.699,57.827,8.3193,54.606,276.17,65.644,59.906,457.76,231.61,227.84,48.866,268.93,59.542,53.396
283.43,465.51,271.55,50.697,7.2124,554.87,61.024,995.32,66.434,50.825,909.7,57.089,556.01,566.09,560.38,60.727,471.37,231.99,47.475,16.719,69.205,11.351,59.655,55.887,50.763,254.56,248.66,53.737,227.89,258.2,1110.9,550.86,56.381,551.29,277.65,503.85,62.528,908.7,55.468,9.5193,11.796,274.37,505.35,5.7326,1000.7,9.5467,50.542,57.778,7.9124,53.01,276.42,64.947,61.555,457.2,235.29,228.21,48.351,268.09,61.53,53.435
286.23,465.82,272.86,52.362,7.0953,555.53,60.41,994.53,67.73,50.947,908.37,59.651,557.01,562.1,557.55,61.439,471.36,231.2,47.423,14.429,66.728,11.227,57.578,56.365,51.594,252.77,248.58,54.599,227.86,257.99,1117.2,551.17,56.026,551.36,279.2,506.76,59.627,907.94,55.832,8.7054,11.446,270.59,505,5.5168,1002,9.3395,50.683,59.387,10.009,56.227,276.02,63.452,65.514,458.22,235.23,228.47,48.757,266.89,61.884,52.843
286.3,466.09,272.36,50.988,7.9135,554.9,60.274,996.3,70.777,50.55,908.08,57.69,554.79,567.15,562.12,62.228,471.23,234.15,47.765,17.715,66.838,10.921,57.185,56.261,52.83,252.71,248.59,55.715,227.83,259.47,1113,551.19,55.991,551.08,278.87,508.31,59.654,909.6,54.893,8.9129,10.248,271.47,509.49,5.8456,1005.8,9.043,51.219,58.133,8.9806,57.138,276.21,63.766,63.989,458.21,231.42,227.71,48.453,266.47,60.706,53.179
286.54,465.93,272.31,53.009,7.7218,555.07,62.408,997.62,68.924,50.851,909.21,59.69,556.49,563.62,560.74,63.988,469.29,233.4,47.818,17.965,65.211,11.009,57.375,56.39,52.528,253.05,248.38,55.008,227.99,258.25,1111.6,551.1,56.084,551.23,278.07,506.23,63.839,911.2,55.233,9.1858,10.396,272.93,508.78,5.4556,1006.3,8.9666,52.662,59.417,8.536,53.698,276.14,62.583,62.197,459.55,233.09,227.81,48.448,266.57,62.409,53.337
285.53,466.04,273.6,51.706,8.0713,558.31,62.612,996.07,70.37,50.732,909.13,58.784,555.49,564.44,560.72,59.89,471.92,232.16,47.489,15.347,70.038,10.775,58.733,56.185,52.209,254.14,248.48,53.971,228.49,258.58,1115.7,551.78,56.455,551.19,278.59,505.2,62.313,908.06,54.841,11.378,10.443,272.44,506.57,5.5349,1006.2,9.3559,52.528,58.812,9.3111,56.81,276.35,61.497,63.594,459.13,236.46,227.96,47.78,269.09,61.599,53.076
282.62,466.3,276.17,50.915,7.5669,556.48,63.254,997.66,68.824,50.626,910.17,59.329,555.74,563.51,559.15,59.773,469.55,233.62,47.366,15.206,69.063,10.232,58.652,56.421,52.058,253.83,248.53,56.429,227.25,258.82,1112.8,551.47,56.106,551.13,277.71,508.62,64.228,907.63,55.059,12.017,12.072,273.83,504.64,5.9175,1003.6,9.6913,52.148,59.884,10.327,54.759,276.43,65.472,64.234,458.16,232.64,228.72,48.576,269.53,61.78,53.472
285.89,465.91,276.97,50.897,7.4781,557.7,59.751,995.37,69.593,50.829,909.61,58.547,554.75,565.05,561.67,61.755,470.36,231.91,47.527,12.201,69.677,9.2029,57.219,56.415,52.326,255,248.7,54.645,228.27,257.38,1109.4,550.96,56.38,551.2,279.11,510.07,60.972,908.76,55.439,10.209,10.647,273.5,509.15,5.7794,1002.6,9.7498,52.857,58.92,9.7298,52.048,276.43,68.932,67.161,461.13,233.56,228.36,47.361,270.68,61.691,53.254
287.39,466.13,276.14,49.475,8.1417,556.94,58.471,995.02,69.32,50.831,907.77,57.92,557.34,563.18,561.83,65.582,469.81,232.88,47.888,16.698,68.605,10.253,56.647,56.189,51.556,254.76,248.68,56.108,227.76,261.51,1113,551.1,56.242,551.34,279.78,505.99,62.801,910.14,56.178,10.412,10.739,274.24,511.09,5.5092,1002.9,9.2838,52.163,58.509,9.5447,55.016,276.49,64.112,65.866,457.65,230.84,227.77,48.713,269.33,60.366,53.632
285.41,466.08,271.54,51.985,8.0242,557.24,64.938,996.79,65.48,50.616,908.82,58.367,558.05,562.99,562.1,60.739,472.05,232.68,47.659,18.709,69.275,11.246,58.009,55.863,52.334,254.78,248.64,57.574,228.36,256.53,1112.7,551.22,56.152,551.03,278.72,507.23,62.639,908.15,55.062,12.43,11.475,273.67,509.98,5.6651,1000.8,8.6995,52.39,58.197,9.5665,53.938,276.09,65.629,64.896,455.07,233.67,229.01,48.017,270.45,62.261,53.172
286.09,466.06,275.84,51.249,7.7057,556.87,63.312,995.61,68.281,50.558,907.88,58.744,554.28,562.44,559.83,60.253,469.95,232.54,47.44,16.782,66.412,12.318,57.265,56.129,53.275,254.94,248.59,54.768,228.4,258.81,1115.1,551.84,56.287,551.48,279.27,507.04,62.457,907.93,55.033,9.5082,10.835,273.77,506.62,5.5756,1004.3,9.5269,50.756,58.954,9.8626,54.583,276.68,64.674,62.988,457.08,231.58,229.03,48.348,267.6,61.067,52.806
285.27,465.97,274.39,50.676,7.0346,555.29,61.897,995.23,68.406,50.845,908.48,59.146,555.79,566.39,560.25,61.216,470.05,231.54,47.617,18.05,72.804,10.6,57.038,55.73,52.187,254.7,248.71,55.146,229.15,258.68,1116.5,551.06,56.359,551.15,278.22,504.72,61.719,909.15,55.259,10.276,11.758,273.58,508.67,5.6209,1003.5,9.3992,52.136,58.142,9.1962,54.1,276.31,66.109,63.697,459.15,230.32,228.12,47.88,270.63,61.042,53.27
283.2,465.92,273.97,51.99,7.8896,557.21,60.164,995.7,67.785,50.877,911.05,57.634,556.27,565.44,555.33,61.897,469.99,230.85,47.782,16.739,68.752,9.2379,58.149,55.967,50.121,251.87,248.3,54.598,227.56,255.16,1115.2,551.28,56.203,551.15,277.22,511.31,59.527,908.85,55.547,10.996,10.375,273.34,504.3,5.4821,1002.9,9.0892,51.756,59.061,8.733,51.168,276.3,63.389,63.671,454.98,233.6,228.49,47.601,266.35,62.226,52.912
283.76,465.99,273.7,50.943,7.5085,555.76,59.404,994.28,64.98,50.511,909.05,57.488,555.91,561.27,557.99,60.943,469.39,234.1,47.654,14.417,67.803,10.993,56.079,56.366,52.318,254.75,248.56,55.95,227.56,257.37,1114.1,550.86,56.142,550.92,278.04,503.64,61.876,908.54,54.219,9.4566,10.178,270.98,505.06,5.4152,1002.2,8.7743,51.832,58.639,8.4845,54.176,276.18,65.181,63.729,456.33,234.42,228.17,48.621,266.78,60.315,53.017
281.56,465.97,267.95,50.396,6.5166,555.25,61.757,995.66,66.442,50.746,910.65,57.363,555.78,563.94,556.58,59.779,469.16,232.44,47.524,15.217,65.763,10.551,59.038,56.137,51.394,253.43,248.29,52.985,227.57,258.59,1113.8,551.31,56.208,550.77,278.22,507.18,57.946,907.27,54.783,9.3738,9.5264,272.44,509.19,5.4991,1004,8.7406,51.791,58.28,8.1738,53.689,275.91,62.879,63.283,458.98,232,227.78,48.233,269.98,61.933,53.085
283.93,465.72,271.79,49.511,7.5791,557.68,58.023,993.87,65.312,50.28,906.55,57.933,555.21,565.02,556.42,61.046,469.59,233.65,47.299,15.428,67.744,10.649,56.96,55.919,50.389,252.6,248.59,54.753,227.86,256.26,1112.6,550.72,56.408,551.14,276.84,503.99,62.961,905.36,55.36,10.492,10.809,268.46,504.29,5.4763,998.63,8.8194,50.37,57.199,7.8603,52.138,276.12,62.346,65.219,455.76,230.17,227.59,47.356,268.78,60.386,52.828
280.29,466.01,271.35,48.873,6.5868,554.54,58.302,995.99,63.973,50.481,906.69,57.208,553.97,557.05,557.4,57.991,469.88,234.89,47.571,14.688,67.068,9.7269,55.742,56.2,50.416,252.6,248.05,53.318,227,258.98,1107.3,551.03,56.297,550.95,275.85,501.87,58.961,905.29,54.213,10.637,8.6365,271.74,507.17,5.4454,999.13,7.9373,49.836,57.418,8.5134,50.874,276.44,61.964,59.421,453.77,231.72,227.48,46.857,269.44,60.543,52.946
280.23,465.6,271.6,51.034,5.9859,553.65,60.32,995.96,68.481,50.813,907.64,57.901,554.17,560.26,558.68,57.394,469.18,231.03,47.363,15.776,62.772,9.4524,56.208,56.348,51.921,252.07,248.21,53.46,228.32,258.94,1107,550.77,56.118,550.73,277.74,503.62,57.714,908.05,54.522,10,8.183,269.53,505.21,5.2538,1001,8.8633,49.888,57.941,8.4998,54.887,276.03,63.532,65.053,457.23,229.52,227.35,47.22,264.92,60.131,52.834
280.59,465.7,265.87,50.777,7.6064,554.42,59.425,994.47,63.5,50.624,906.06,57.5,553.22,557.99,561.4,57.149,470.04,232.95,47.41,9.2579,64.327,7.5213,56.035,55.936,49.944,252.7,248.47,54.018,227.12,254.53,1110.6,551.09,55.834,550.54,278.49,504.16,61.016,906.97,54.503,10.435,9.7212,269.34,502.33,5.6016,1002.8,7.9632,52.096,58.147,8.571,51.347,275.82,60.017,60.951,459.77,232.81,227.72,48.203,269.32,59.71,52.833
277.17,466.01,271.94,52.048,7.0718,554.92,58.746,995.94,67.122,50.276,906.8,57.726,556.67,563.89,557.4,58.153,469.72,231.14,47.327,12.371,64.142,9.9455,56.564,55.797,50.548,252.29,248.59,54.531,227.28,258.69,1110,551.07,56.245,550.8,276.1,506.41,59.406,907.12,55.597,7.6614,10.235,268.68,504.41,5.3831,1002.5,8.8728,49.628,58.38,8.5699,53.053,275.94,63.082,61.807,455.45,230.21,227.81,47.185,266.02,60.249,52.802
284.59,465.74,272.68,49.7,7.044,554.37,59.54,995.43,64.478,50.567,907.77,55.887,553.95,561.82,561,62.749,468.02,231.51,47.186,13.192,67.132,7.6814,56.436,56.109,51.117,253.23,248.54,54.261,227.05,254.59,1111.9,551.06,56.189,551.13,277.5,506.91,57.733,906.15,55.223,10.255,8.7789,272.68,506.33,5.7935,999.48,8.4539,50.017,57.421,8.0467,56.227,275.77,61.863,61.433,454.96,232.41,227.33,46.751,266.15,59.581,52.965
283.09,465.94,271.85,51.384,6.7927,554.42,60.105,995.42,66.409,50.513,907.35,56.646,554.17,559.35,559.46,57.16,469.73,231.03,47.339,14.552,63.353,9.8993,57.784,55.727,51.571,252.75,248.48,54.402,227.84,258.18,1109.1,551.11,55.996,550.97,277.38,502.88,58.391,905.59,54.805,10.14,10.734,273.75,502.74,5.5595,998.22,8.5017,49.032,58.67,8.5043,55.459,276.12,60.962,63.813,455.94,231.57,228.97,47.895,266.41,60.813,52.945
281.74,466.19,270.33,51.329,6.6395,554.55,61.547,993.48,72.268,50.653,908.17,58.631,555.19,559.52,558.46,62.87,470.56,230.62,47.422,15.422,64.857,10.538,57.754,56.096,49.856,253.35,248.71,56.454,227.03,255.69,1113.1,551.43,56.284,550.8,277.24,503.65,57.704,907.14,55.026,8.7166,9.4232,270.22,505.83,5.4495,997.23,8.8664,51.631,57.534,9.879,52.963,276.29,64.909,62.307,458.3,232.71,227.8,47.338,265.68,62.566,52.79
285.71,466.11,270.56,50.459,8.0733,554.7,57.753,995.94,70.006,50.46,906.47,56.272,557.38,562.42,561.48,58.808,469.17,232.08,47.079,16.769,68.521,10.036,56.536,56.132,51.347,253.33,248.92,54.335,227.8,258.04,1112.3,551.3,56.312,551.35,278.44,506.43,60.512,907.07,55.91,9.021,10.41,270.33,510.63,5.3889,1004.1,8.3276,49.852,58.575,8.8699,55.097,276.37,68.886,66.496,456.75,232.21,228.22,48.271,270.99,62.49,52.947
281.12,466.52,274.33,51.763,7.1501,555.4,58.504,994.76,73.77,50.635,910.4,58.029,556.01,562.63,561.61,58.275,470.73,229.87,47.382,15.534,70.024,10.758,58.616,56.156,51.634,254.02,248.78,53.773,228.42,261.78,1110.5,551.15,55.995,551.31,278.57,508.39,60.574,909.06,56.664,10.492,11.249,271.76,507.61,5.6321,1001.1,9.0163,52.08,59.162,8.8964,52.846,275.92,65.757,64.771,456.14,232.64,228.62,48.656,269.56,61.055,53.547
284.21,466.17,271.02,50.841,7.8674,555.89,61.875,996.3,70.163,50.858,909.98,58.012,556.83,563.57,560,61.302,469.36,231.92,47.483,16.06,67.18,9.9793,59.748,56.315,53.792,251.89,248.71,55.859,228.2,258.37,1116.3,551,56.025,551.04,279.31,506.5,60.52,909.1,55.381,10.519,11.286,270.36,505.64,5.7714,1002.4,9.3537,52.443,59.513,10.064,55.646,276.26,69.202,65.23,461.16,232.87,228.07,48.144,268.39,60.694,52.832
284.36,465.93,273.53,50.696,8.2093,556.24,62.373,996.6,65.223,50.672,908.85,58.477,556.79,569.17,562.53,62.346,471.06,232.21,47.823,14.865,68.169,11.547,58.786,56.424,50.967,253.07,248.43,56.204,228.79,262.65,1114,551.25,56.163,551.53,279.08,511.03,62.023,906.18,55.337,10.22,12.143,273.61,508.46,5.8599,1004.3,8.1502,51.452,59.725,10.486,54.769,276.23,67.069,64.649,456.24,234.82,228.47,48.6,271.05,61.885,53.563
285.56,466.1,270.01,50.105,8.7607,555.85,62.81,996.35,68.973,50.764,909.26,58.151,555.7,567.19,560.28,63.159,470.69,233.24,47.562,18.442,67.126,9.9233,59.649,56.608,52.74,254.5,248.79,55.063,227.77,261.44,1114.3,551.69,56.659,551.09,278.72,508.1,62.454,908.6,56.024,11.937,11.608,275.98,508.62,5.8618,1008.4,9.994,52.685,59.509,9.3906,54.071,276.36,63.598,64.463,456.88,233.06,227.98,48.15,271.12,63.309,53.242
285.7,466.17,272.87,52.058,8.095,558.71,61.398,997.59,69.894,50.897,911.42,58.609,557.75,561.68,559.43,64.149,469.8,234.22,47.867,16.07,70.643,11.759,58.105,56.039,52.8,253.43,248.79,54.989,228.69,263.72,1112.6,551.47,56.499,551.35,280.11,510.6,60.369,909.82,55.611,10.846,11.897,276.32,511.36,5.5897,1003.4,9.8637,52.871,58.902,9.2498,55.547,276.39,64.236,66.879,458.41,233.32,228.87,49.292,269.92,62.71,53.206
283.78,466.12,276.21,52.075,7.0363,557.85,62.224,997.34,68.047,51.066,907,58.094,555.91,564.93,560.99,63.328,470.05,232.7,47.388,16.035,68.01,10.441,58.715,56.662,52.045,254.58,248.7,55.63,227.4,260.52,1114.5,551.27,56.377,551.5,279.89,507.57,63.512,909.88,57.123,11.533,11.529,277.26,508.39,5.8305,1009,9.1777,51.61,58.895,10.355,56.51,276.53,67.476,65.883,459.42,234.77,229.63,48.14,268.47,62.044,53.187
285.05,466.07,275.59,51.575,7.3481,556.94,61.208,995.03,70.595,50.715,906.73,58.13,556.29,561.7,560.68,65.373,470.79,233.86,47.599,19.698,69.207,12.196,57.832,55.884,51.065,253.12,248.67,55.922,227.98,262.71,1117,551.34,56.228,551.17,278.47,510.06,64.158,907.56,55.593,11.386,11.944,273.02,508.22,5.7241,1005.4,9.2941,52.07,59.482,9.6554,57.834,276.03,64.689,64.283,457.83,233.51,228.41,48.476,268.23,63.151,53.393
284.62,466.33,268.93,51.689,7.9149,556.89,61.138,997.9,70.598,50.626,906.84,60.991,556.8,565.87,559.85,60.983,470.86,232.3,47.832,19.469,67.038,10.194,60.107,56.032,51.629,254.26,248.5,55.266,228.85,263.21,1119.1,551.3,56.489,551.42,278.67,509.91,60.481,909.05,56.167,11.778,11.837,276,508.06,5.8222,1004.1,9.0271,53.741,59.05,9.0908,56.451,276.59,66.814,65.431,459.53,235.6,228.07,48.445,269.42,62.121,53.393
285.64,466.05,271.47,52.491,8.4938,554.29,60.021,995.51,68.387,50.688,908.65,58.096,556.56,566.17,560.6,64.558,471.14,231.31,47.59,16.984,67.376,9.8996,57.922,56.171,52.065,255.34,248.84,55.046,228.6,264.05,1116.5,551.26,56.033,551.22,279.17,506.61,64.187,909.58,55.899,10.682,8.9136,274.22,507.54,5.781,1003.3,8.9454,51.19,58.768,8.9481,56.16,276.55,63.306,64.598,459.83,232.23,227.99,47.688,268.84,61.172,52.997
286.08,466.17,270.78,50.253,7.8131,556.34,63.807,996.59,66.858,50.48,906.91,57.996,556.8,561.72,557.57,63.683,471.04,233.03,47.35,15.169,68.295,10.883,57.664,56.526,51.293,253.9,248.61,54.703,227.72,255.91,1113.4,551.18,56.562,551.37,278.94,509.26,61.733,909.14,55.158,10.818,13.24,272.07,507.74,5.6173,1003.8,7.9885,50.906,57.905,8.5923,52.879,276.11,64.957,65.783,455.98,231.28,228.55,48.35,269.53,62.654,53.194
285.78,466.29,272.15,51.939,7.9706,557.76,60.234,997.25,66.113,50.74,908.77,57.952,556.67,561.89,562.19,63.76,468.89,234.7,47.915,15.707,63.694,9.2693,56.861,56.234,51.347,254.38,248.4,54.883,226.77,258.67,1113.9,551.3,56.191,551.2,279.02,506.84,58.35,907.48,56.109,10.493,11.738,269.42,505.28,5.8002,1003.3,7.5838,51.726,58.104,9.3563,54.942,276.24,62.643,64.673,459.47,232.89,228.28,48.876,268.46,62.013,53.447
282.24,465.95,272.05,51.846,8.119,554.97,59.563,997.09,64.932,50.198,905.79,56.889,555.05,562.68,556.59,60.791,470.37,229.9,47.603,17.815,66.637,9.4095,55.634,56.309,52.276,252.83,248.25,55.49,228.36,259.79,1115.8,550.66,55.97,551.21,277.64,509.02,63.414,909.45,55.706,10.722,10.345,273.37,506.06,5.634,999.42,8.6814,50.958,58.193,9.1121,53.588,276.51,64.651,64.307,455.91,231.18,227.92,47.829,269.65,62.31,53.245
283.55,466.09,268.28,50.265,7.7013,556.24,63.013,994.64,68.748,50.562,906.94,56.668,554.27,559.14,557.33,65.129,470.12,232.48,47.269,13.242,64.849,9.6228,56.423,56.457,49.911,252.07,248.61,52.779,228.15,257.61,1113.6,551.02,56.304,551.4,277.81,507.66,57.671,908.48,55.317,9.3917,10.862,271.4,505.78,5.4589,1001.4,9.0541,51.183,58.317,8.8262,54.109,276.36,63.061,61.756,455.83,229.29,228.71,47.424,269.49,61.689,53.261
281.27,465.79,273.18,51.059,7.7012,555.88,61.009,995.61,70.114,50.466,906.94,57.543,557.26,560.4,557.77,59.143,469.68,232.5,47.591,14.231,69.119,10.055,58.887,56.221,52.104,253.53,248.36,54.793,228.22,255.24,1111.2,551.2,56.234,551.13,276.6,506.25,61.094,908.82,55.499,11.225,11.613,269.4,507.72,5.3758,1002.8,8.579,51.925,56.935,9.0069,52.428,275.84,65.757,65.223,455.36,234.35,228.4,47.82,269.75,61.573,52.998
281.37,465.64,271.98,52.697,6.7904,555.77,60.693,996.21,66.902,50.414,906.52,57.206,555.75,555.5,559.8,58.247,469.84,232.28,47.362,18.282,68.115,11.312,55.635,56.165,50.955,251.81,248.49,53.586,227.48,260.65,1112.4,550.87,55.818,551.18,278.41,508.63,59.562,908.65,54.233,9.5803,12.37,270.72,505.13,5.5674,998.63,8.345,52.32,58.718,8.2313,52.917,276.06,65.283,64.099,457.34,230.23,227.83,46.748,272.45,61.139,52.892
283.22,466.03,275.33,50.464,7.2496,555.03,60.628,993.75,65.138,50.538,906.4,58.977,554.76,563.03,559.82,61.018,470.85,233.48,47.541,14.409,64.457,10.734,56.938,55.889,51.92,251.46,248.52,54.625,228.31,257.87,1111.9,551.5,56.334,551.13,277.99,510.49,60.672,909.96,55.27,9.1198,10.598,267.69,503.59,5.521,1005.9,8.4424,52.152,58.683,9.6174,53.102,275.86,67.361,62.415,458.45,230.09,228.71,47.398,266.63,61.211,53.158
285.86,466.06,273.85,51.437,7.356,556.45,62.802,995.58,67.584,50.488,907.31,57.241,556.88,562.8,559.56,61.944,470.91,231.49,47.57,15.568,67.858,10.34,58.447,55.9,51.176,252.77,248.31,54.323,227.5,258.35,1113.7,551.27,56.071,551.25,277.92,502.71,60.679,907.62,55.711,11.285,11.532,270.4,508.35,5.753,1000.6,9.2106,50.684,58.134,8.8486,54.702,276.19,63.076,64.836,457.12,232.21,227.84,48.028,269.05,62.376,53.011
282.23,466.14,273.3,50.759,7.9279,556.2,62.383,996.87,66.303,50.414,907.37,57.785,553.27,563.94,558.79,62.723,470.81,233.7,47.602,14.704,66.577,10.045,57.74,56.025,51.192,253.47,248.41,53.222,228.07,258.11,1111.9,551.17,56,551.07,278.29,507.54,59.512,906.91,55.881,11.12,10.33,272.33,504.6,5.5146,1000.6,9.2726,51.983,57.698,8.8813,53.745,275.69,64.695,64.133,458.57,231.3,228.32,49.284,271.04,59.821,52.903
